user_id,last_date,active_days,total_revenue,recency_days,frequency,monetary,r_quintile,f_quintile,m_quintile,RFM_score,RFM_numeric,segment
user_3398,2025-06-30,18,0.0,1,18,0.0,5,2,2,522,522,At Risk
user_3399,2025-06-13,28,0.0,18,28,0.0,1,4,2,142,142,Champions
user_34,2025-06-29,5,9.99,2,5,9.99,4,1,5,415,415,Potential
user_340,2025-05-28,32,4.970000000000001,34,32,4.970000000000001,1,5,5,155,155,Champions
user_3400,2025-06-25,21,3.9800000000000004,6,21,3.9800000000000004,3,2,5,325,325,Loyal
user_3401,2025-06-08,27,19.99,23,27,19.99,1,4,5,145,145,Champions
user_3402,2025-05-28,29,4.970000000000001,34,29,4.970000000000001,1,4,5,145,145,Champions
user_3404,2025-06-27,30,1.98,4,30,1.98,3,4,4,344,344,Potential
user_3405,2025-06-26,22,19.99,5,22,19.99,3,3,5,335,335,Loyal
user_3406,2025-06-29,13,0.99,2,13,0.99,4,1,3,413,413,Potential
user_3407,2025-06-25,12,0.0,6,12,0.0,3,1,2,312,312,Loyal
user_3409,2025-06-18,36,19.99,13,36,19.99,2,5,5,255,255,Loyal
user_341,2025-06-29,25,0.0,2,25,0.0,4,3,2,432,432,Potential
user_3410,2025-06-14,33,3.96,17,33,3.96,1,5,4,154,154,Champions
user_3411,2025-06-30,29,1.98,1,29,1.98,5,4,4,544,544,At Risk
user_3412,2025-06-09,29,0.0,22,29,0.0,1,4,2,142,142,Champions
user_3413,2025-06-22,31,33.959999999999994,9,31,33.959999999999994,2,5,5,255,255,Loyal
user_3414,2025-06-28,32,0.99,3,32,0.99,4,5,3,453,453,Potential
user_3415,2025-06-28,12,0.99,3,12,0.99,4,1,3,413,413,Potential
user_3416,2025-06-29,18,19.99,2,18,19.99,4,2,5,425,425,Potential
user_3417,2025-06-10,24,2.99,21,24,2.99,1,3,4,134,134,Champions
user_3418,2025-06-27,14,0.99,4,14,0.99,3,2,3,323,323,Loyal
user_3419,2025-06-11,32,19.99,20,32,19.99,1,5,5,155,155,Champions
user_342,2025-06-07,26,3.9800000000000004,24,26,3.9800000000000004,1,3,5,135,135,Champions
user_3420,2025-05-27,28,10.98,35,28,10.98,1,4,5,145,145,Champions
user_3421,2025-06-30,20,0.0,1,20,0.0,5,2,2,522,522,At Risk
user_3422,2025-06-25,18,0.0,6,18,0.0,3,2,2,322,322,Loyal
user_3423,2025-06-30,13,0.0,1,13,0.0,5,1,2,512,512,At Risk
user_3424,2025-06-06,38,1.98,25,38,1.98,1,5,4,154,154,Champions
user_3425,2025-06-29,9,0.0,2,9,0.0,4,1,2,412,412,Potential
user_3426,2025-06-28,14,9.99,3,14,9.99,4,2,5,425,425,Potential
user_3427,2025-06-23,23,0.99,8,23,0.99,2,3,3,233,233,Loyal
user_3428,2025-06-26,19,0.0,5,19,0.0,3,2,2,322,322,Loyal
user_3429,2025-06-23,7,0.0,8,7,0.0,2,1,2,212,212,Champions
user_343,2025-06-09,25,1.98,22,25,1.98,1,3,4,134,134,Champions
user_3430,2025-06-25,24,0.0,6,24,0.0,3,3,2,332,332,Loyal
user_3431,2025-06-30,29,0.0,1,29,0.0,5,4,2,542,542,At Risk
user_3432,2025-06-30,2,0.0,1,2,0.0,5,1,2,512,512,At Risk
user_3433,2025-06-30,15,0.99,1,15,0.99,5,2,3,523,523,At Risk
user_3434,2025-06-06,25,3.9800000000000004,25,25,3.9800000000000004,1,3,5,135,135,Champions
user_3435,2025-06-30,22,0.0,1,22,0.0,5,3,2,532,532,At Risk
user_3436,2025-06-30,27,0.0,1,27,0.0,5,4,2,542,542,At Risk
user_3437,2025-06-27,28,0.0,4,28,0.0,3,4,2,342,342,Loyal
user_3438,2025-06-28,26,9.99,3,26,9.99,4,3,5,435,435,Potential
user_3439,2025-06-27,5,0.0,4,5,0.0,3,1,2,312,312,Loyal
user_344,2025-06-24,29,1.98,7,29,1.98,2,4,4,244,244,Loyal
user_3440,2025-06-30,4,0.0,1,4,0.0,5,1,2,512,512,At Risk
user_3441,2025-06-22,30,2.99,9,30,2.99,2,4,4,244,244,Loyal
user_3442,2025-06-26,24,13.940000000000001,5,24,13.940000000000001,3,3,5,335,335,Loyal
user_3443,2025-06-23,39,10.98,8,39,10.98,2,5,5,255,255,Loyal
user_3445,2025-06-29,2,0.0,2,2,0.0,4,1,2,412,412,Potential
user_3446,2025-06-29,22,2.99,2,22,2.99,4,3,4,434,434,Potential
user_3447,2025-06-29,17,0.0,2,17,0.0,4,2,2,422,422,Potential
user_3448,2025-06-26,23,0.0,5,23,0.0,3,3,2,332,332,Loyal
user_3449,2025-06-30,32,9.99,1,32,9.99,5,5,5,555,555,At Risk
user_345,2025-06-25,26,0.0,6,26,0.0,3,3,2,332,332,Loyal
user_3450,2025-06-29,26,4.970000000000001,2,26,4.970000000000001,4,3,5,435,435,Potential
user_3451,2025-06-21,28,2.99,10,28,2.99,2,4,4,244,244,Loyal
user_3452,2025-06-30,16,0.0,1,16,0.0,5,2,2,522,522,At Risk
user_3453,2025-06-28,18,0.99,3,18,0.99,4,2,3,423,423,Potential
user_3454,2025-06-30,31,0.0,1,31,0.0,5,5,2,552,552,At Risk
user_3455,2025-06-30,4,0.0,1,4,0.0,5,1,2,512,512,At Risk
user_3456,2025-06-19,24,0.0,12,24,0.0,2,3,2,232,232,Champions
user_3457,2025-06-27,26,2.99,4,26,2.99,3,3,4,334,334,Loyal
user_3458,2025-06-29,16,0.99,2,16,0.99,4,2,3,423,423,Potential
user_3459,2025-06-28,18,2.99,3,18,2.99,4,2,4,424,424,Potential
user_346,2025-06-24,27,2.99,7,27,2.99,2,4,4,244,244,Loyal
user_3460,2025-06-30,22,0.0,1,22,0.0,5,3,2,532,532,At Risk
user_3461,2025-06-30,28,0.0,1,28,0.0,5,4,2,542,542,At Risk
user_3462,2025-06-08,22,0.99,23,22,0.99,1,3,3,133,133,Champions
user_3463,2025-06-29,28,1.98,2,28,1.98,4,4,4,444,444,Potential
user_3464,2025-06-30,20,0.0,1,20,0.0,5,2,2,522,522,At Risk
user_3465,2025-06-04,32,11.97,27,32,11.97,1,5,5,155,155,Champions
user_3466,2025-06-25,14,0.0,6,14,0.0,3,2,2,322,322,Loyal
user_3467,2025-06-23,35,3.9800000000000004,8,35,3.9800000000000004,2,5,5,255,255,Loyal
user_3468,2025-06-29,23,0.99,2,23,0.99,4,3,3,433,433,Potential
user_3469,2025-06-28,13,0.0,3,13,0.0,4,1,2,412,412,Potential
user_347,2025-06-19,25,0.0,12,25,0.0,2,3,2,232,232,Champions
user_3470,2025-06-14,23,5.96,17,23,5.96,1,3,5,135,135,Champions
user_3471,2025-04-26,30,0.99,66,30,0.99,1,4,3,143,143,Champions
user_3472,2025-06-30,10,2.99,1,10,2.99,5,1,4,514,514,At Risk
user_3473,2025-06-25,24,0.99,6,24,0.99,3,3,3,333,333,Loyal
user_3474,2025-06-28,23,0.0,3,23,0.0,4,3,2,432,432,Potential
user_3475,2025-06-30,10,0.0,1,10,0.0,5,1,2,512,512,At Risk
user_3476,2025-06-27,16,3.9800000000000004,4,16,3.9800000000000004,3,2,5,325,325,Loyal
user_3477,2025-06-30,4,0.0,1,4,0.0,5,1,2,512,512,At Risk
user_3478,2025-06-27,24,9.99,4,24,9.99,3,3,5,335,335,Loyal
user_3479,2025-06-30,34,2.99,1,34,2.99,5,5,4,554,554,At Risk
user_348,2025-06-16,27,3.9800000000000004,15,27,3.9800000000000004,2,4,5,245,245,Loyal
user_3480,2025-06-20,26,0.99,11,26,0.99,2,3,3,233,233,Loyal
user_3481,2025-06-28,31,0.99,3,31,0.99,4,5,3,453,453,Potential
user_3482,2025-06-26,25,0.0,5,25,0.0,3,3,2,332,332,Loyal
user_3483,2025-06-13,29,2.99,18,29,2.99,1,4,4,144,144,Champions
user_3484,2025-06-22,5,0.0,9,5,0.0,2,1,2,212,212,Champions
user_3485,2025-06-15,25,2.99,16,25,2.99,1,3,4,134,134,Champions
user_3486,2025-06-22,22,0.99,9,22,0.99,2,3,3,233,233,Loyal
user_3487,2025-06-29,31,21.96,2,31,21.96,4,5,5,455,455,At Risk
user_3488,2025-06-22,30,9.99,9,30,9.99,2,4,5,245,245,Loyal
user_3489,2025-06-03,30,19.99,28,30,19.99,1,4,5,145,145,Champions
user_349,2025-06-08,26,0.99,23,26,0.99,1,3,3,133,133,Champions
user_3490,2025-06-13,27,0.0,18,27,0.0,1,4,2,142,142,Champions
user_3491,2025-06-16,34,12.98,15,34,12.98,1,5,5,155,155,Champions
user_3492,2025-06-29,22,19.99,2,22,19.99,4,3,5,435,435,Potential
user_3493,2025-06-26,7,0.0,5,7,0.0,3,1,2,312,312,Loyal
user_3494,2025-06-28,10,0.0,3,10,0.0,4,1,2,412,412,Potential
user_3495,2025-06-27,17,3.9800000000000004,4,17,3.9800000000000004,3,2,5,325,325,Loyal
user_3496,2025-06-14,32,19.99,17,32,19.99,1,5,5,155,155,Champions
user_3497,2025-06-30,16,0.99,1,16,0.99,5,2,3,523,523,At Risk
user_3498,2025-06-29,9,0.0,2,9,0.0,4,1,2,412,412,Potential
user_3499,2025-06-17,32,3.9800000000000004,14,32,3.9800000000000004,2,5,5,255,255,Loyal
user_35,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_350,2025-06-28,22,0.0,3,22,0.0,4,3,2,432,432,Potential
user_3500,2025-06-28,18,0.0,3,18,0.0,4,2,2,422,422,Potential
user_351,2025-06-28,25,0.0,3,25,0.0,4,3,2,432,432,Potential
user_352,2025-06-26,14,0.99,5,14,0.99,3,2,3,323,323,Loyal
user_353,2025-06-21,22,0.0,10,22,0.0,2,3,2,232,232,Champions
user_354,2025-06-27,31,3.9800000000000004,4,31,3.9800000000000004,3,5,5,355,355,Potential
user_355,2025-06-19,35,4.970000000000001,12,35,4.970000000000001,2,5,5,255,255,Loyal
user_356,2025-06-23,17,2.99,8,17,2.99,2,2,4,224,224,Champions
user_357,2025-06-04,27,2.9699999999999998,27,27,2.9699999999999998,1,4,4,144,144,Champions
user_358,2025-06-25,27,0.0,6,27,0.0,3,4,2,342,342,Loyal
user_359,2025-06-29,2,0.0,2,2,0.0,4,1,2,412,412,Potential
user_36,2025-06-25,17,0.0,6,17,0.0,3,2,2,322,322,Loyal
user_360,2025-06-24,22,10.98,7,22,10.98,2,3,5,235,235,Loyal
user_361,2025-06-25,16,0.0,6,16,0.0,3,2,2,322,322,Loyal
user_362,2025-06-26,21,0.0,5,21,0.0,3,2,2,322,322,Loyal
user_363,2025-06-30,25,21.97,1,25,21.97,5,3,5,535,535,At Risk
user_364,2025-06-26,28,0.0,5,28,0.0,3,4,2,342,342,Loyal
user_365,2025-06-23,3,0.0,8,3,0.0,2,1,2,212,212,Champions
user_366,2025-06-23,27,0.99,8,27,0.99,2,4,3,243,243,Loyal
user_367,2025-06-26,3,0.0,5,3,0.0,3,1,2,312,312,Loyal
user_368,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_369,2025-06-17,32,11.97,14,32,11.97,2,5,5,255,255,Loyal
user_37,2025-06-18,36,10.98,13,36,10.98,2,5,5,255,255,Loyal
user_370,2025-05-27,30,0.99,35,30,0.99,1,4,3,143,143,Champions
user_371,2025-05-26,36,11.97,36,36,11.97,1,5,5,155,155,Champions
user_372,2025-04-25,27,0.99,67,27,0.99,1,4,3,143,143,Champions
user_373,2025-06-23,41,3.96,8,41,3.96,2,5,4,254,254,Loyal
user_374,2025-06-29,19,0.99,2,19,0.99,4,2,3,423,423,Potential
user_375,2025-06-17,30,0.0,14,30,0.0,2,4,2,242,242,Loyal
user_376,2025-06-24,36,0.99,7,36,0.99,2,5,3,253,253,Loyal
user_377,2025-06-28,12,0.0,3,12,0.0,4,1,2,412,412,Potential
user_378,2025-04-30,23,3.9800000000000004,62,23,3.9800000000000004,1,3,5,135,135,Champions
user_379,2025-06-24,12,0.0,7,12,0.0,2,1,2,212,212,Champions
user_38,2025-06-27,25,0.0,4,25,0.0,3,3,2,332,332,Loyal
user_380,2025-06-24,24,0.99,7,24,0.99,2,3,3,233,233,Loyal
user_381,2025-06-19,40,46.949999999999996,12,40,46.949999999999996,2,5,5,255,255,Loyal
user_382,2025-06-25,19,19.99,6,19,19.99,3,2,5,325,325,Loyal
user_383,2025-06-29,26,0.99,2,26,0.99,4,3,3,433,433,Potential
user_384,2025-06-24,9,0.0,7,9,0.0,2,1,2,212,212,Champions
user_385,2025-06-28,20,0.99,3,20,0.99,4,2,3,423,423,Potential
user_386,2025-06-25,15,0.0,6,15,0.0,3,2,2,322,322,Loyal
user_387,2025-06-19,33,2.99,12,33,2.99,2,5,4,254,254,Loyal
user_388,2025-06-26,30,0.99,5,30,0.99,3,4,3,343,343,Loyal
user_389,2025-06-26,14,0.0,5,14,0.0,3,2,2,322,322,Loyal
user_39,2025-06-30,19,2.99,1,19,2.99,5,2,4,524,524,At Risk
user_390,2025-06-29,13,0.0,2,13,0.0,4,1,2,412,412,Potential
user_392,2025-06-17,27,0.0,14,27,0.0,2,4,2,242,242,Loyal
user_393,2025-06-20,29,0.99,11,29,0.99,2,4,3,243,243,Loyal
user_394,2025-06-27,18,0.0,4,18,0.0,3,2,2,322,322,Loyal
user_395,2025-06-29,27,4.970000000000001,2,27,4.970000000000001,4,4,5,445,445,Potential
user_396,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_397,2025-06-30,7,0.0,1,7,0.0,5,1,2,512,512,At Risk
user_398,2025-06-25,24,0.0,6,24,0.0,3,3,2,332,332,Loyal
user_399,2025-06-23,14,0.0,8,14,0.0,2,2,2,222,222,Champions
user_4,2025-06-21,25,0.99,10,25,0.99,2,3,3,233,233,Loyal
user_40,2025-06-22,25,10.98,9,25,10.98,2,3,5,235,235,Loyal
user_400,2025-06-19,16,9.99,12,16,9.99,2,2,5,225,225,Champions
user_401,2025-06-19,32,23.97,12,32,23.97,2,5,5,255,255,Loyal
user_402,2025-06-29,9,0.0,2,9,0.0,4,1,2,412,412,Potential
user_403,2025-06-29,24,0.99,2,24,0.99,4,3,3,433,433,Potential
user_404,2025-06-22,10,0.0,9,10,0.0,2,1,2,212,212,Champions
user_405,2025-06-26,30,0.0,5,30,0.0,3,4,2,342,342,Loyal
user_406,2025-06-27,5,0.0,4,5,0.0,3,1,2,312,312,Loyal
user_407,2025-06-26,30,0.99,5,30,0.99,3,4,3,343,343,Loyal
user_408,2025-05-22,33,23.96,40,33,23.96,1,5,5,155,155,Champions
user_409,2025-06-26,10,19.99,5,10,19.99,3,1,5,315,315,Loyal
user_41,2025-06-14,23,0.99,17,23,0.99,1,3,3,133,133,Champions
user_410,2025-06-04,23,0.0,27,23,0.0,1,3,2,132,132,Champions
user_411,2025-06-29,30,0.99,2,30,0.99,4,4,3,443,443,Potential
user_412,2025-06-30,5,0.0,1,5,0.0,5,1,2,512,512,At Risk
user_413,2025-06-28,5,0.0,3,5,0.0,4,1,2,412,412,Potential
user_414,2025-06-29,22,0.0,2,22,0.0,4,3,2,432,432,Potential
user_415,2025-06-30,24,2.99,1,24,2.99,5,3,4,534,534,At Risk
user_416,2025-06-13,24,0.0,18,24,0.0,1,3,2,132,132,Champions
user_417,2025-06-24,35,23.97,7,35,23.97,2,5,5,255,255,Loyal
user_418,2025-05-30,32,13.97,32,32,13.97,1,5,5,155,155,Champions
user_419,2025-06-28,20,0.99,3,20,0.99,4,2,3,423,423,Potential
user_42,2025-06-26,28,0.99,5,28,0.99,3,4,3,343,343,Loyal
user_420,2025-06-28,12,0.0,3,12,0.0,4,1,2,412,412,Potential
user_421,2025-06-30,11,0.0,1,11,0.0,5,1,2,512,512,At Risk
user_422,2025-06-28,9,0.0,3,9,0.0,4,1,2,412,412,Potential
user_423,2025-06-28,30,5.960000000000001,3,30,5.960000000000001,4,4,5,445,445,Potential
user_424,2025-06-25,26,0.0,6,26,0.0,3,3,2,332,332,Loyal
user_425,2025-05-30,38,0.0,32,38,0.0,1,5,2,152,152,Champions
user_426,2025-06-30,28,2.99,1,28,2.99,5,4,4,544,544,At Risk
user_427,2025-06-30,32,0.0,1,32,0.0,5,5,2,552,552,At Risk
user_428,2025-06-27,7,0.0,4,7,0.0,3,1,2,312,312,Loyal
user_429,2025-06-11,34,0.99,20,34,0.99,1,5,3,153,153,Champions
user_43,2025-05-22,31,0.0,40,31,0.0,1,5,2,152,152,Champions
user_430,2025-06-08,38,3.9800000000000004,23,38,3.9800000000000004,1,5,5,155,155,Champions
user_431,2025-05-27,30,1.98,35,30,1.98,1,4,4,144,144,Champions
user_432,2025-06-27,22,0.0,4,22,0.0,3,3,2,332,332,Loyal
user_433,2025-06-27,31,0.0,4,31,0.0,3,5,2,352,352,Potential
user_434,2025-06-09,27,0.0,22,27,0.0,1,4,2,142,142,Champions
user_435,2025-06-17,32,0.99,14,32,0.99,2,5,3,253,253,Loyal
user_436,2025-06-29,20,0.0,2,20,0.0,4,2,2,422,422,Potential
user_437,2025-06-10,30,6.970000000000001,21,30,6.970000000000001,1,4,5,145,145,Champions
user_438,2025-06-29,10,9.99,2,10,9.99,4,1,5,415,415,Potential
user_439,2025-06-30,17,2.99,1,17,2.99,5,2,4,524,524,At Risk
user_44,2025-06-29,7,0.0,2,7,0.0,4,1,2,412,412,Potential
user_440,2025-06-18,35,0.99,13,35,0.99,2,5,3,253,253,Loyal
user_441,2025-06-19,24,4.970000000000001,12,24,4.970000000000001,2,3,5,235,235,Loyal
user_442,2025-06-28,1,0.0,3,1,0.0,4,1,2,412,412,Potential
user_443,2025-06-25,22,1.98,6,22,1.98,3,3,4,334,334,Loyal
user_444,2025-06-27,23,0.0,4,23,0.0,3,3,2,332,332,Loyal
user_445,2025-06-26,7,0.0,5,7,0.0,3,1,2,312,312,Loyal
user_446,2025-06-26,4,0.0,5,4,0.0,3,1,2,312,312,Loyal
user_448,2025-06-28,17,0.0,3,17,0.0,4,2,2,422,422,Potential
user_449,2025-06-30,22,0.0,1,22,0.0,5,3,2,532,532,At Risk
user_45,2025-06-18,31,0.0,13,31,0.0,2,5,2,252,252,Loyal
user_450,2025-06-18,36,12.98,13,36,12.98,2,5,5,255,255,Loyal
user_451,2025-06-29,14,0.0,2,14,0.0,4,2,2,422,422,Potential
user_452,2025-06-29,20,0.99,2,20,0.99,4,2,3,423,423,Potential
user_453,2025-06-18,28,2.99,13,28,2.99,2,4,4,244,244,Loyal
user_454,2025-06-25,11,0.0,6,11,0.0,3,1,2,312,312,Loyal
user_455,2025-06-21,27,1.98,10,27,1.98,2,4,4,244,244,Loyal
user_456,2025-06-17,22,2.99,14,22,2.99,2,3,4,234,234,Loyal
user_457,2025-06-12,34,0.99,19,34,0.99,1,5,3,153,153,Champions
user_458,2025-06-24,30,0.0,7,30,0.0,2,4,2,242,242,Loyal
user_459,2025-05-28,29,1.98,34,29,1.98,1,4,4,144,144,Champions
user_46,2025-06-29,19,12.98,2,19,12.98,4,2,5,425,425,Potential
user_460,2025-06-19,30,12.98,12,30,12.98,2,4,5,245,245,Loyal
user_461,2025-05-29,26,0.0,33,26,0.0,1,3,2,132,132,Champions
user_462,2025-06-25,19,0.99,6,19,0.99,3,2,3,323,323,Loyal
user_463,2025-06-30,19,0.99,1,19,0.99,5,2,3,523,523,At Risk
user_464,2025-06-27,21,2.99,4,21,2.99,3,2,4,324,324,Loyal
user_465,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_466,2025-06-25,31,10.98,6,31,10.98,3,5,5,355,355,Potential
user_467,2025-06-06,22,9.99,25,22,9.99,1,3,5,135,135,Champions
user_468,2025-06-26,6,0.0,5,6,0.0,3,1,2,312,312,Loyal
user_469,2025-06-12,30,1.98,19,30,1.98,1,4,4,144,144,Champions
user_47,2025-06-26,39,0.0,5,39,0.0,3,5,2,352,352,Potential
user_470,2025-06-28,5,0.0,3,5,0.0,4,1,2,412,412,Potential
user_471,2025-06-02,35,2.99,29,35,2.99,1,5,4,154,154,Champions
user_472,2025-06-29,4,0.0,2,4,0.0,4,1,2,412,412,Potential
user_473,2025-05-08,25,3.9800000000000004,54,25,3.9800000000000004,1,3,5,135,135,Champions
user_474,2025-06-27,9,0.0,4,9,0.0,3,1,2,312,312,Loyal
user_475,2025-06-30,18,19.99,1,18,19.99,5,2,5,525,525,At Risk
user_477,2025-06-29,38,3.96,2,38,3.96,4,5,4,454,454,Potential
user_478,2025-06-26,28,22.959999999999997,5,28,22.959999999999997,3,4,5,345,345,Potential
user_479,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_48,2025-06-20,20,0.99,11,20,0.99,2,2,3,223,223,Champions
user_480,2025-06-27,27,2.99,4,27,2.99,3,4,4,344,344,Potential
user_481,2025-06-29,26,0.0,2,26,0.0,4,3,2,432,432,Potential
user_482,2025-06-29,18,0.0,2,18,0.0,4,2,2,422,422,Potential
user_483,2025-06-29,21,0.0,2,21,0.0,4,2,2,422,422,Potential
user_484,2025-06-28,19,0.99,3,19,0.99,4,2,3,423,423,Potential
user_485,2025-06-30,28,0.99,1,28,0.99,5,4,3,543,543,At Risk
user_486,2025-06-27,8,0.0,4,8,0.0,3,1,2,312,312,Loyal
user_487,2025-05-26,26,4.970000000000001,36,26,4.970000000000001,1,3,5,135,135,Champions
user_488,2025-06-28,33,2.99,3,33,2.99,4,5,4,454,454,Potential
user_489,2025-06-30,7,0.0,1,7,0.0,5,1,2,512,512,At Risk
user_49,2025-06-23,24,2.99,8,24,2.99,2,3,4,234,234,Loyal
user_490,2025-06-25,8,0.0,6,8,0.0,3,1,2,312,312,Loyal
user_491,2025-06-30,30,0.99,1,30,0.99,5,4,3,543,543,At Risk
user_492,2025-06-11,12,0.0,20,12,0.0,1,1,2,112,112,Champions
user_493,2025-06-19,28,19.99,12,28,19.99,2,4,5,245,245,Loyal
user_494,2025-06-21,27,5.98,10,27,5.98,2,4,5,245,245,Loyal
user_495,2025-06-28,39,3.9800000000000004,3,39,3.9800000000000004,4,5,5,455,455,At Risk
user_496,2025-06-28,31,14.96,3,31,14.96,4,5,5,455,455,At Risk
user_497,2025-06-30,18,0.0,1,18,0.0,5,2,2,522,522,At Risk
user_498,2025-06-25,29,0.0,6,29,0.0,3,4,2,342,342,Loyal
user_499,2025-06-28,2,0.0,3,2,0.0,4,1,2,412,412,Potential
user_5,2025-06-18,31,0.0,13,31,0.0,2,5,2,252,252,Loyal
user_50,2025-06-28,22,0.99,3,22,0.99,4,3,3,433,433,Potential
user_500,2025-06-30,2,0.0,1,2,0.0,5,1,2,512,512,At Risk
user_501,2025-06-20,16,0.0,11,16,0.0,2,2,2,222,222,Champions
user_502,2025-06-20,24,11.97,11,24,11.97,2,3,5,235,235,Loyal
user_503,2025-06-10,21,2.99,21,21,2.99,1,2,4,124,124,Champions
user_504,2025-06-29,14,0.0,2,14,0.0,4,2,2,422,422,Potential
user_505,2025-06-30,14,0.0,1,14,0.0,5,2,2,522,522,At Risk
user_506,2025-06-26,37,0.99,5,37,0.99,3,5,3,353,353,Potential
user_507,2025-06-29,7,0.0,2,7,0.0,4,1,2,412,412,Potential
user_508,2025-06-26,10,0.0,5,10,0.0,3,1,2,312,312,Loyal
user_509,2025-06-28,3,0.0,3,3,0.0,4,1,2,412,412,Potential
user_51,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_510,2025-06-30,21,0.0,1,21,0.0,5,2,2,522,522,At Risk
user_511,2025-06-30,27,0.0,1,27,0.0,5,4,2,542,542,At Risk
user_512,2025-06-23,26,9.99,8,26,9.99,2,3,5,235,235,Loyal
user_513,2025-06-26,8,0.0,5,8,0.0,3,1,2,312,312,Loyal
user_514,2025-06-29,14,0.0,2,14,0.0,4,2,2,422,422,Potential
user_515,2025-06-04,29,9.96,27,29,9.96,1,4,5,145,145,Champions
user_516,2025-06-04,29,12.96,27,29,12.96,1,4,5,145,145,Champions
user_517,2025-06-03,32,0.0,28,32,0.0,1,5,2,152,152,Champions
user_518,2025-06-30,19,0.0,1,19,0.0,5,2,2,522,522,At Risk
user_519,2025-06-30,2,0.0,1,2,0.0,5,1,2,512,512,At Risk
user_52,2025-06-23,12,0.0,8,12,0.0,2,1,2,212,212,Champions
user_520,2025-06-12,35,3.9800000000000004,19,35,3.9800000000000004,1,5,5,155,155,Champions
user_521,2025-06-25,25,0.99,6,25,0.99,3,3,3,333,333,Loyal
user_522,2025-06-19,29,2.9699999999999998,12,29,2.9699999999999998,2,4,4,244,244,Loyal
user_523,2025-06-30,5,0.0,1,5,0.0,5,1,2,512,512,At Risk
user_524,2025-06-30,14,0.0,1,14,0.0,5,2,2,522,522,At Risk
user_525,2025-06-28,12,2.99,3,12,2.99,4,1,4,414,414,Potential
user_526,2025-06-24,23,9.99,7,23,9.99,2,3,5,235,235,Loyal
user_527,2025-06-23,27,10.98,8,27,10.98,2,4,5,245,245,Loyal
user_528,2025-06-21,22,0.99,10,22,0.99,2,3,3,233,233,Loyal
user_529,2025-06-30,31,2.9699999999999998,1,31,2.9699999999999998,5,5,4,554,554,At Risk
user_53,2025-06-28,8,0.0,3,8,0.0,4,1,2,412,412,Potential
user_530,2025-06-27,12,3.9800000000000004,4,12,3.9800000000000004,3,1,5,315,315,Loyal
user_531,2025-06-27,10,0.0,4,10,0.0,3,1,2,312,312,Loyal
user_532,2025-06-30,1,0.0,1,1,0.0,5,1,2,512,512,At Risk
user_534,2025-06-14,18,0.0,17,18,0.0,1,2,2,122,122,Champions
user_535,2025-06-30,14,0.0,1,14,0.0,5,2,2,522,522,At Risk
user_536,2025-06-28,9,0.0,3,9,0.0,4,1,2,412,412,Potential
user_537,2025-06-28,11,0.0,3,11,0.0,4,1,2,412,412,Potential
user_538,2025-06-15,28,0.0,16,28,0.0,1,4,2,142,142,Champions
user_539,2025-06-26,31,0.99,5,31,0.99,3,5,3,353,353,Potential
user_54,2025-06-29,7,0.0,2,7,0.0,4,1,2,412,412,Potential
user_540,2025-06-09,32,2.9699999999999998,22,32,2.9699999999999998,1,5,4,154,154,Champions
user_541,2025-06-26,2,0.0,5,2,0.0,3,1,2,312,312,Loyal
user_542,2025-06-29,21,3.9800000000000004,2,21,3.9800000000000004,4,2,5,425,425,Potential
user_543,2025-05-28,30,7.960000000000001,34,30,7.960000000000001,1,4,5,145,145,Champions
user_544,2025-06-21,17,0.0,10,17,0.0,2,2,2,222,222,Champions
user_545,2025-06-29,25,0.99,2,25,0.99,4,3,3,433,433,Potential
user_546,2025-06-26,27,11.97,5,27,11.97,3,4,5,345,345,Potential
user_547,2025-06-15,36,0.99,16,36,0.99,1,5,3,153,153,Champions
user_548,2025-06-28,20,0.0,3,20,0.0,4,2,2,422,422,Potential
user_549,2025-06-30,35,1.98,1,35,1.98,5,5,4,554,554,At Risk
user_55,2025-06-24,24,4.970000000000001,7,24,4.970000000000001,2,3,5,235,235,Loyal
user_550,2025-06-26,21,2.99,5,21,2.99,3,2,4,324,324,Loyal
user_551,2025-06-29,23,3.9800000000000004,2,23,3.9800000000000004,4,3,5,435,435,Potential
user_552,2025-06-27,7,0.0,4,7,0.0,3,1,2,312,312,Loyal
user_553,2025-06-26,17,9.99,5,17,9.99,3,2,5,325,325,Loyal
user_554,2025-06-25,25,0.99,6,25,0.99,3,3,3,333,333,Loyal
user_555,2025-06-28,14,2.99,3,14,2.99,4,2,4,424,424,Potential
user_556,2025-06-25,26,0.0,6,26,0.0,3,3,2,332,332,Loyal
user_557,2025-06-28,32,3.9800000000000004,3,32,3.9800000000000004,4,5,5,455,455,At Risk
user_558,2025-06-02,36,0.99,29,36,0.99,1,5,3,153,153,Champions
user_559,2025-06-28,11,0.0,3,11,0.0,4,1,2,412,412,Potential
user_56,2025-06-29,6,0.0,2,6,0.0,4,1,2,412,412,Potential
